area_code,measure_a,measure_b
E02006185,88.4,16.4736072
E02006186,91.7,9.899573393
E02006187,91.3,10.78030639
E02006188,91.9,12.64530845
E02006189,92.2,12.52695969
E02006190,88.7,16.29979048
E02006191,93.8,10.05199975
E02006192,91.7,11.12987152
E02006193,90.1,8.366489745
E02006194,83.1,19.87846679
E02006195,91.7,6.911507661
E02006196,75.7,22.06599202
E02006197,74,21.66930937
E02006198,87.7,7.025152718
E02006199,90.3,9.614326411
E02006200,79.7,29.17793938
E02006201,91.3,3.071679675
E02006202,86.5,10.78655416
E02006203,83.9,23.68488569
E02006204,88.6,27.38989531
E02006205,93.3,9.269471929
E02006206,87.2,23.79734428
E02006207,92.2,10.67221635
E02006208,87.6,22.82434968
E02006209,93,9.600469788
E02006210,91.7,18.18730076
E02006211,92.4,8.075414336
E02006212,91.7,9.386110812
E02006213,90.7,19.19661624
E02006214,90.2,18.49013693
E02006215,91.6,11.69408237
E02006216,93.7,8.835861542
E02006217,87.8,13.46648333
E02006218,77.8,29.73654331
E02006219,84,22.05076402
E02006220,85,19.09590658
E02006221,83.7,13.72197897
E02006222,81.7,27.41285441
E02006223,74,44.52152479
E02006224,84.8,15.08755805
E02006225,88.1,10.19905378
E02006226,83.7,17.00299939
E02006227,90.5,15.65134757
E02006228,90.3,13.93178006
E02006229,90.8,12.9613221
E02006230,90.4,11.10519518
E02006231,88.2,12.62011842
E02006232,91.3,14.14745476
E02006233,84.9,22.75635675
E02006234,87.2,18.51558552
E02006235,91.1,13.08321916
E02006236,92,7.868524581
E02006237,89.4,12.7260205
E02006238,80.6,21.13042014
E02006239,86.7,15.29949451
E02006240,85.3,18.96819738
E02006241,83.7,18.98484054
E02006242,87.1,12.48006639
E02006243,81.6,19.99230862
E02006245,84.3,32.6077455
E02006246,89.4,11.68974664
E02006247,79.2,26.66108172
E02006248,86.6,16.67013064
E02006249,80.6,14.63509162
E02006250,60.2,33.64539871
E02006251,65.1,28.81615015
E02006252,83.4,14.68249951
E02006253,88.7,10.28030347
E02006254,67.6,35.5908867
E02006255,72.6,19.15579532
E02006256,71,33.45600634
E02006257,85.8,29.57025826
E02006258,79.4,32.11984732
E02006259,80.5,32.98893705
E02006260,81.2,33.73831101
E02006261,91.8,16.18485683
E02006262,92,14.82333659
E02006263,93.2,13.77402582
E02006264,91.7,7.971589619
E02006265,91.3,15.34708959
E02006266,91.2,11.54523481
E02006267,91.7,14.05144663
E02006268,87.3,28.04795164
E02006269,90.9,10.71351168
E02006270,87.2,10.64404025
E02006271,90.8,10.80433771
E02006272,91.6,10.13300282
E02006273,91.4,13.53637303
E02006274,90.6,14.74936339
E02006275,83.2,25.06061865
E02006276,91.6,12.04669464
E02006277,87.6,5.763977387
E02006278,81,16.51391503
E02006279,88.4,13.99868472
E02006280,88.1,13.145249
E02006281,86.9,12.3969441
E02006282,91.5,14.33282411
E02006283,81.7,14.00143432
E02006284,85,21.33266713
E02006285,84.1,16.62601227
E02006286,80.3,21.79058475
E02006287,91.4,20.44787502
E02006288,89.7,13.75684134
E02006289,90.7,18.48053048
E02006290,87.6,16.85491297
E02006291,91.4,9.897907994
E02006292,92.9,12.09686434
E02006293,88.6,14.27014465
E02006294,90.4,11.87034078
E02006295,91.1,8.154900788
E02006296,90.7,7.237103322
E02006297,91.3,6.424911023
E02006298,91.4,14.24230806
E02006299,92.9,7.576030289
E02006300,87.4,33.14229342
E02006301,85.3,20.61802929
E02006302,91.2,16.82112908
E02006303,84.8,42.40862543
E02006304,91,19.85293524
E02006305,75.9,47.95457962
E02006306,87.6,26.29983333
E02006307,92.6,10.13478744
E02006308,79.1,55.85739858
E02006309,88.2,33.68901728
E02006310,90,16.18353021
E02006311,90.2,23.41027865
E02006312,91.8,13.74369296
E02006313,91,19.45218109
E02006314,90.1,21.07994097
E02006315,88.8,17.83257246
E02006316,91.4,18.96093927
E02006317,84.4,8.677695084
E02006318,82.6,4.053260466
E02006319,80.1,14.25962249
E02006320,81.3,19.86988179
E02006321,86.2,3.365763461
E02006322,83.9,6.012821499
E02006323,83.2,7.928994406
E02006324,85.6,9.500472671
E02006325,85.2,4.223985208
E02006326,84.3,5.49225889
E02006327,84,4.389297758
E02006328,81.5,6.993205693
E02006329,78.2,8.28989157
E02006330,86.3,11.12422458
E02006331,89.6,4.932106774
E02006332,79.3,7.616326996
E02006333,74.2,11.40852368
E02006334,84,4.1690684
E02006335,83.3,6.568731523
E02006336,83.5,14.94567732
E02006337,87,3.590111771
E02006338,87.1,5.908932152
E02006339,82.6,14.11853834
E02006341,84,12.16713918
E02006342,79.2,9.859887797
E02006343,87.3,7.273397926
E02006344,89.1,10.92372604
E02006345,88.3,9.743100775
E02006346,87.2,4.434408511
E02006347,90.4,8.935853514
E02006348,86,10.28785281
E02006349,81.2,6.625842837
E02006350,78.8,22.63641553
E02006351,87.4,6.403145419
E02006352,83.3,7.181544507
E02006353,87.6,18.93454531
E02006354,89.1,2.819104981
E02006355,74.7,16.78521056
E02006356,77.7,10.40740853
E02006357,89.8,9.244986945
E02006358,73.3,5.824894508
E02006359,86.6,5.77559832
E02006360,87.4,9.364256389
E02006361,88.3,8.777594456
E02006362,88.5,4.408027243
E02006363,89.3,5.368844495
E02006364,79.5,14.6454418
E02006365,86.3,7.320323646
E02006366,89.1,4.046726261
E02006367,89.7,8.09881066
E02006368,89.5,7.844023289
E02006369,88.8,10.95513164
E02006370,87.5,8.213822493
E02006371,87.2,7.158768128
E02006372,86.4,16.29827535
E02006373,87.5,13.32554903
E02006374,84.5,15.0730787
E02006375,87.8,4.692405301
E02006376,82.2,8.724958067
E02006377,87.9,6.363882148
E02006378,86.5,11.72108157
E02006379,80.1,22.55867934
E02006380,88.8,5.522407959
E02006381,87.5,9.696911612
E02006382,83.4,21.00480345
E02006383,85.5,7.154861393
E02006384,81.3,13.35566201
E02006385,79,9.6063892
E02006386,86.6,5.961101645
E02006387,87.9,12.91785243
E02006388,84.6,12.83052202
E02006389,86.4,15.83169597
E02006390,86,14.03643534
E02006391,87.2,8.109997368
E02006392,81.1,15.48410926
E02006393,76.8,10.44897277
E02006394,65.5,11.08373667
E02006395,83.1,14.07147676
E02006396,86.2,14.24853484
E02006397,79.3,5.761020265
E02006398,82.9,15.20132302
E02006399,82.4,13.7814941
E02006400,84.7,12.17622115
E02006401,83.6,12.9046326
E02006402,87.2,9.238416121
E02006403,74.9,26.56106558
E02006404,74.7,25.90573259
E02006405,80.1,10.38159919
E02006406,76,14.96645078
E02006407,83.1,12.36971939
E02006408,82.2,13.58983094
E02006409,82.9,18.69563838
E02006410,78.2,22.89095148
E02006411,86.7,7.278729939
E02006412,85.1,7.428421539
E02006413,86,13.76003471
E02006414,88,14.05715792
E02006415,89.8,8.883172056
E02006416,88.8,7.669875106
E02006417,86.6,9.464004394
E02006418,92.2,4.725649876
E02006419,82.6,18.28727174
E02006420,87,5.406984512
E02006421,87.2,4.109275212
E02006422,90.2,2.311056971
E02006423,82.9,13.67214456
E02006424,89.6,4.549678639
E02006425,87.9,9.506769739
E02006426,90.6,4.186488905
E02006427,90.1,7.850092885
E02006429,83.6,7.74673061
E02006430,85,11.55982192
E02006431,82.9,9.530514423
E02006432,88.4,9.674806007
E02006433,89.9,7.622879652
E02006434,88,13.52562948
E02006435,86,18.47068089
E02006436,85.1,17.90435862
E02006437,88.6,11.743298
E02006438,87,15.18564516
E02006439,88.3,6.535462212
E02006440,88.2,9.414977923
E02006441,81.1,9.65605246
E02006442,89.2,3.338312793
E02006443,88.8,12.13040862
E02006444,89.9,6.999802626
E02006445,85.2,5.535377895
E02006446,88,5.560604987
E02006447,90.7,5.156075609
E02006448,90.4,9.37010499
E02006449,89.1,7.041858035
E02006450,86.5,9.700159983
E02006451,88.3,6.145776048
E02006453,84.2,10.41383056
E02006454,90.5,5.004617021
E02006455,89,8.580900678
E02006456,84.1,10.5708837
E02006457,85.4,4.492290921
E02006458,87.1,6.887064934
E02006459,70.9,23.51118617
E02006460,82.8,12.83724933
E02006461,81.5,6.935138272
E02006462,85.1,10.04028556
E02006463,74.9,9.125428929
E02006464,86,10.48305324
E02006465,85,6.13781061
E02006466,82.4,16.41553795
E02006467,87.8,6.165384744
E02006468,88.8,11.94524893
E02006469,84.5,19.80113172
E02006470,84.7,24.98424025
E02006471,89.1,11.61191088
E02006472,84.9,21.62874774
E02006473,88.7,12.90996782
E02006474,88.3,22.14504008
E02006475,89.7,9.44126771
E02006476,77.3,41.50264911
E02006477,89.7,9.612540857
E02006478,86.5,15.8620463
E02006479,75.5,36.03680412
E02006480,82.1,31.67666303
E02006481,81.4,32.60159251
E02006482,85.6,17.19548276
E02006483,78.3,35.62311899
E02006484,83.8,22.72084879
E02006485,92.1,5.256203245
E02006486,87.3,20.29276504
E02006487,84.2,32.33371514
E02006488,89.2,13.75900357
E02006489,81,24.14531151
E02006490,83.9,21.13310361
E02006492,86.8,12.0068398
E02006493,78.8,15.3372333
E02006494,70.2,28.32006453
E02006495,88.4,10.63191624
E02006496,66.2,18.33281576
E02006497,68.7,19.57515034
E02006498,84.7,12.8375199
E02006499,88.1,5.631860669
E02006500,79.6,14.30281867
E02006501,86.1,10.93396595
E02006502,85.1,14.02172417
E02006503,88.6,8.942360871
E02006504,90.3,12.22342591
E02006505,89.7,11.86907265
E02006506,88.2,14.70848079
E02006507,91.1,9.589039616
E02006508,90.5,10.27362409
E02006509,89,14.14467736
E02006510,87.5,13.15839966
E02006511,88.4,11.03932303
E02006512,78.3,14.9807897
E02006513,86.5,6.535107733
E02006514,83.3,9.327103769
E02006515,90.8,12.96258309
E02006516,89.7,13.40997129
E02006517,88.8,10.13588315
E02006518,89.7,12.4435351
E02006519,88.5,7.596873438
E02006520,90.8,6.189693778
E02006521,91.1,7.314222038
E02006522,90,13.22042476
E02006523,89.4,10.04566397
E02006524,82.9,24.89680754
E02006525,81.7,9.79162737
E02006526,87.3,13.37057239
E02006527,80.8,9.859475816
E02006528,78.2,16.16549796
E02006529,84.5,13.37440939
E02006530,86.2,9.132989956
E02006531,73.2,24.1016413
E02006532,89.3,7.962710755
E02006533,87.2,9.389996945
E02006534,88.7,16.51366659
E02006535,90.3,7.031781905
E02006536,88.6,14.08356069
E02006537,85.7,26.4039013
E02006538,88.1,11.37925329
E02006539,89.7,20.38094769
E02006540,89.2,23.67962135
E02006541,89,20.35518848
E02006542,88.4,15.45267401
E02006543,90.5,17.03090002
E02006544,88.9,12.28710226
E02006545,83.1,30.13179309
E02006546,90.9,15.3008467
E02006547,84.7,19.54708078
E02006548,89.1,14.20971679
E02006549,93.3,8.57500268
E02006550,89.3,17.83123219
E02006551,94.3,10.9051729
E02006552,77.7,34.80168536
E02006553,81.7,16.98889996
E02006554,89.6,12.88769452
E02006555,77.4,26.96799412
E02006556,89.2,12.46448259
E02006557,73.9,27.84866078
E02006558,70.1,31.62118814
E02006559,89.9,9.105239201
E02006560,89.2,15.99592814
E02006561,90,10.24809824
E02006562,91,10.74718843
E02006563,89.8,14.60118671
E02006564,90.4,12.26492844
E02006565,89.6,16.79482899
E02006566,90.6,12.05694457
E02006567,90,13.64851576
E02006568,83.1,19.10565694
E02006569,90.1,9.564567845
E02006570,79.5,15.36868031
E02006571,87.6,9.061573637
E02006572,81.8,16.51197352
E02006573,89.2,14.51312858
E02006574,87.3,17.34970222
E02006575,72.6,21.8129623
E02006576,87.2,10.48006439
E02006577,80.1,24.43902816
E02006578,74.9,18.61559823
E02006579,80.8,14.84956376
E02006580,82.9,15.9521291
E02006581,76.3,22.47025754
E02006582,89.1,5.376857784
E02006583,85.7,13.39668728
E02006584,79,25.14902821
E02006585,81.9,20.39284086
E02006586,75.6,25.156831
E02006587,77.6,27.66866727
E02006588,85.3,16.60534707
E02006589,90.9,3.497001886
E02006590,88.2,9.050784033
E02006591,88,8.998715793
E02006592,84.9,14.21635096
E02006593,84.1,14.65895291
E02006594,89,7.347347982
E02006595,86.8,8.959936259
E02006596,92.2,5.552218204
E02006597,89.7,11.17481744
E02006598,91.2,10.66659107
E02006599,93.8,5.474322068
E02006600,91,12.99445899
E02006601,90.9,11.72670316
E02006602,90.2,11.12866318
E02006603,89.3,7.572664612
E02006604,82.7,10.47741441
E02006605,81.9,5.699532955
E02006606,87.4,4.529969
E02006607,87.9,3.691259236
E02006608,90.5,5.056763009
E02006609,86.7,9.659102603
E02006610,87.6,11.74739519
E02006611,92.4,2.93080899
E02006612,86,5.742168129
E02006613,87.7,12.6725321
E02006614,89.9,7.595089887
E02006615,89.4,6.716029083
E02006616,91.3,8.582498369
E02006617,86.1,14.43329833
E02006618,92.7,3.254347239
E02006619,90.1,12.7254253
E02006620,91.2,5.240779055
E02006621,93.9,6.580298551
E02006622,89.8,13.35076291
E02006623,88,22.5440121
E02006624,91.1,6.476818109
E02006625,88.8,12.4734101
E02006626,84.6,26.39548002
E02006627,88,14.53922649
E02006628,84,19.47465194
E02006629,85,23.90685928
E02006630,85.4,25.46835559
E02006631,79.5,26.87819288
E02006632,90,9.732121734
E02006633,92.3,9.200461123
E02006634,91.2,10.23289304
E02006635,88.8,10.43357349
E02006636,90,14.55505178
E02006637,90.7,13.21911666
E02006638,89.6,20.23948246
E02006639,90.2,15.84393197
E02006640,91.2,11.87673041
E02006641,90.1,10.35454957
E02006642,91.1,13.50917825
E02006643,90,12.93126776
E02006644,91.1,9.731875638
E02006645,90.1,9.457306791
E02006646,89.2,12.71670258
E02006647,92.4,11.57652753
E02006648,92.9,9.199256561
E02006649,88.3,16.14898609
E02006650,91.4,9.039057707
E02006651,92.1,11.19601359
E02006652,89.5,8.829413136
E02006653,90,10.77426854
E02006654,88.1,20.5237148
E02006655,91.5,12.94364793
E02006656,91.7,7.624004102
E02006657,87,17.39343976
E02006658,89.8,11.51520488
E02006659,89.4,10.09067923
E02006660,91.1,12.14449679
E02006661,92.2,8.394163267
E02006662,90.4,10.7201196
E02006663,89.1,12.93869768
E02006664,93.3,11.77399126
E02006665,90.6,16.50588084
E02006666,91.7,10.76976628
E02006667,87.9,28.27742073
E02006668,92.3,12.19253132
E02006669,91.3,17.1316218
E02006670,87.6,12.05833167
E02006671,85.2,15.43284332
E02006672,90.3,13.22089684
E02006673,88.9,14.92927423
E02006674,88.3,16.59511475
E02006675,93.3,8.564498022
E02006676,89.9,16.63793738
E02006677,92.8,7.935858961
E02006678,88.8,19.50548936
E02006679,89.5,10.29832298
E02006680,89.3,20.04679704
E02006681,89.4,8.123020685
E02006682,89.4,9.811531388
E02006683,88.2,10.72268661
E02006684,80.6,25.08762677
E02006685,85.6,12.12597378
E02006686,85.6,22.60088413
E02006687,83.3,21.84703428
E02006688,84.9,16.11271223
E02006689,89.8,13.14103055
E02006690,91.1,12.89564663
E02006691,88,16.16108791
E02006692,90.5,13.11147122
E02006693,89.3,14.96616529
E02006694,84.7,14.16850049
E02006695,89.3,16.44133454
E02006696,92.7,4.027604229
E02006697,90.8,11.18417416
E02006698,87.8,13.18307652
E02006699,89.1,9.688179197
E02006700,88.9,11.59248559
E02006701,91.3,4.964641014
E02006702,85.2,17.25013434
E02006703,90.7,6.004794551
E02006704,91.8,11.45983002
E02006705,86.9,17.343964
E02006706,82.2,17.16703823
E02006707,92.3,4.176450424
E02006708,84.4,21.52853441
E02006709,84.7,12.48402639
E02006710,90.3,18.25538703
E02006711,91.6,13.05760794
E02006712,92.1,12.55540936
E02006713,89.6,17.0384706
E02006714,92.1,15.24427292
E02006715,89.2,12.14591575
E02006716,84.9,34.85231366
E02006717,93.3,12.69116426
E02006718,87.8,14.83607097
E02006719,83.5,8.684796269
E02006720,91.4,19.56089172
E02006721,87,11.59981068
E02006722,74.5,38.17622485
E02006723,79.2,27.28058957
E02006724,63.5,37.60761985
E02006725,77.9,28.47865955
E02006726,75.9,21.89689559
E02006727,84.6,14.88227501
E02006728,89.5,9.448020792
E02006729,81.6,21.89665682
E02006730,74.6,39.04955509
E02006731,85,21.97328267
E02006732,88.7,11.16140487
E02006733,89.6,10.36784438
E02006734,91.7,8.200091417
E02006735,79.4,55.6178111
E02006736,88.2,10.82892476
E02006737,87,15.85371556
E02006738,76.3,44.50347899
E02006739,84.6,10.65450595
E02006740,73.9,24.17695952
E02006741,88.3,8.365327724
E02006742,81.8,24.45537402
E02006743,80.9,26.1929228
E02006744,74.4,25.9997703
E02006745,88.5,11.49551045
E02006746,87.8,12.2762386
E02006747,92.1,5.298076693
E02006748,89.8,18.04228503
E02006749,82,31.45549004
E02006750,89.6,16.05056321
E02006751,88.7,19.23796579
E02006752,92.5,5.646598853
E02006753,91.6,13.14042223
E02006754,92.8,13.43294015
E02006755,93.5,10.53321335
E02006756,92.1,12.44402373
E02006757,91.4,14.91240434
E02006758,88.6,19.34414396
E02006759,90.6,17.10414628
E02006760,89.2,15.58818559
E02006761,71.1,27.93355089
E02006762,87.1,13.62424591
E02006763,84.4,12.92769322
E02006764,81.1,20.38381815
E02006765,91.7,13.74444591
E02006766,92.2,9.756288171
E02006767,91.5,17.52640774
E02006768,90.6,15.41855139
E02006769,90.2,12.48347703
E02006770,77.3,41.00265247
E02006771,88.8,22.24901861
E02006772,88.2,21.25011928
E02006773,84.4,24.80284182
E02006774,86,23.86535671
E02006775,82.5,49.50649154
E02006776,89.1,14.42568304
E02006777,91.2,15.82607408
E02006778,91.2,14.71481959
E02006779,88.6,19.31865831
E02006780,88.2,27.26562051
E02006782,76.7,19.54619868
E02006783,63.8,35.48995402
E02006784,68.1,33.77835662
E02006785,79.6,17.5550933
E02006786,69.3,24.86129
E02006787,83,10.26326605
E02006788,65.3,30.45134845
E02006789,84.9,13.73464189
E02006790,86.5,12.26892689
E02006791,72.8,15.63099763
E02006792,69.2,13.17379179
E02006793,60.1,39.73378967
E02006794,55.5,43.50594555
E02006795,74.5,11.15611454
E02006796,78.6,12.92728971
E02006798,63.4,35.76367588
E02006799,67.8,34.92821182
E02006800,65.6,21.11502022
E02006801,58,20.59552858
E02006802,63.3,32.09325977
E02006803,90.8,10.55085844
E02006804,88.3,19.41910993
E02006805,70.3,32.48910772
E02006806,80.4,22.64483425
E02006807,81.9,17.03330441
E02006808,84,12.88624823
E02006809,74.4,18.8146813
E02006810,78.5,27.63632568
E02006811,90.5,9.039597645
E02006812,86.9,30.1340537
E02006813,84.8,39.77886744
E02006814,89.9,13.0910158
E02006815,76.3,34.57066782
E02006816,88.6,6.953057647
E02006817,70,20.63569328
E02006818,86.3,10.74102811
E02006819,70.6,48.62645249
E02006820,88.2,11.88099096
E02006821,90.4,9.662447032
E02006822,89.3,18.79559826
E02006823,90.5,4.696532265
E02006824,90.7,2.978793446
E02006825,83.8,10.22434927
E02006826,78.8,15.0325565
E02006827,83.6,35.2010472
E02006828,89.7,12.86836955
E02006829,92.5,6.813558222
E02006830,85.4,32.48062881
E02006831,92.1,7.494418109
E02006832,86.9,12.62890043
E02006833,87.2,16.48408725
E02006834,71.5,50.4514791
E02006835,83,16.01633849
E02006836,87.1,4.518212211
E02006837,88,5.25912669
E02006838,91,6.754901135
E02006839,88.6,6.254277573
E02006840,85.9,20.88503065
E02006841,66.9,33.5244603
E02006842,76.6,31.77589069
E02006843,50.4,16.34726623
E02006844,53.2,28.07476988
E02006845,86.8,13.90651803
E02006846,82.3,18.44226565
E02006847,87.4,7.026509477
E02006848,81.7,8.304479699
E02006849,88.6,6.751774583
E02006850,49.1,25.6170146
E02006851,52.8,26.41096647
E02006852,81,10.1562997
E02006853,66.4,20.9492344
E02006854,67.2,13.93468005
E02006855,72.8,21.25758628
E02006856,70.3,16.43307574
E02006857,85.6,20.65838146
E02006858,84.6,18.89521644
E02006859,72.6,7.612921113
E02006860,68.8,42.08974124
E02006861,72,18.87642693
E02006862,79.9,21.51616001
E02006863,72.7,14.0669358
E02006864,82.8,11.41279706
E02006865,78.6,12.52135289
E02006866,90.5,11.71319561
E02006867,91.5,9.160050772
E02006868,68.2,37.59524233
E02006869,86,28.86159795
E02006870,84.9,16.37362973
E02006871,85.7,22.69630076
E02006872,91.6,12.82440746
E02006873,83,6.846858739
E02006874,87.5,9.262740934
E02006875,52.8,19.31478719
E02006876,69.3,34.68554872
E02006877,78,16.47453286
E02006878,75.1,18.57577263
E02006879,67.3,50.54178529
E02006880,79.8,29.94908779
E02006881,78.6,38.21010698
E02006882,70.2,12.47848138
E02006883,77.5,19.68566768
E02006884,79.4,31.92424252
E02006885,71.2,18.95931994
E02006886,87.7,8.270464394
E02006887,65.6,42.15832006
E02006888,62.9,48.08164075
E02006889,62.2,52.59370128
E02006890,65.9,34.44494286
E02006891,93,9.37095532
E02006892,88.4,21.0880475
E02006893,90.7,16.50629472
E02006894,64.3,39.3963321
E02006895,56.3,39.08073879
E02006896,58.7,38.2643454
E02006897,54.8,44.52090855
E02006898,61.4,32.31652641
E02006899,58.5,21.59922206
E02006900,57.5,51.75579676
E02006901,59.2,42.28741904
E02006902,68.3,34.06256247
E02006903,86.2,21.82368831
E02006904,58,26.417956
E02006905,64.7,38.43420401
E02006906,88.5,10.66921969
E02006907,74.9,24.33768088
E02006908,79.4,27.2346191
E02006909,91.3,11.04077457
E02006910,81.9,36.97424358
E02006911,80.6,6.428683738
E02006912,59.1,26.97867099
E02006913,64.5,44.31434185
E02006914,51.6,25.58539466
E02006915,59,48.36296601
E02006916,67.6,40.38286321
E02006917,71,19.78895056
E02006918,60.3,34.59156349
E02006919,88,16.11779418
E02006920,86.8,18.77283442
E02006921,51.5,35.71100547
E02006922,84.4,17.16869272
E02006924,69.7,16.08696255
E02006925,77.3,10.62799283
E02006926,76.4,9.700550947
E02006927,75.3,22.64631418
E02006928,62.7,20.761873
E02006929,72,27.11500591
E02006930,72.9,20.58279581
E02006931,71,19.135968
E02006932,50.3,24.36192356
E02006933,67.6,28.3823673
